video_id,author_id,video_type,upload_type,music_type
751,2532264,NORMAL,LongImport,9
752,7315154,NORMAL,LongPicture,9
753,3925099,NORMAL,Web,9
754,3920036,NORMAL,Kmovie,9
755,4368550,NORMAL,Web,4
756,4125362,NORMAL,LongImport,9
757,3834755,NORMAL,Kmovie,4
758,7121962,NORMAL,LongImport,9
759,7771651,NORMAL,Web,9
760,7403124,NORMAL,LongImport,9
761,1546851,NORMAL,ShortImport,9
762,7167641,NORMAL,Web,9
763,87288,NORMAL,Web,9
764,8510449,NORMAL,Web,9
765,8021773,NORMAL,Web,9
766,1519218,NORMAL,ShortImport,4
767,7460267,NORMAL,LongImport,9
768,3127478,NORMAL,Kmovie,9
769,7602053,NORMAL,LongImport,9
770,1031603,NORMAL,LongImport,9
771,1199895,NORMAL,LongImport,4
772,4635184,NORMAL,Web,4
773,5897340,NORMAL,ShortImport,9
774,5493824,NORMAL,Kmovie,9
775,4026198,NORMAL,LongImport,9
776,7515962,NORMAL,LongImport,9
777,198482,NORMAL,Web,9
778,7379527,NORMAL,Web,9
779,8628764,NORMAL,Kmovie,9
780,8578759,NORMAL,Kmovie,9
781,6260263,NORMAL,Kmovie,4
782,7492820,NORMAL,LongImport,9
783,1753892,NORMAL,Web,9
784,7912065,NORMAL,ShortImport,9
785,6232664,NORMAL,LongImport,9
786,2522768,NORMAL,Kmovie,9
787,1581810,NORMAL,LongImport,9
788,3658657,NORMAL,LongImport,9
789,7706389,NORMAL,LongImport,9
790,4211624,NORMAL,Web,
791,7546111,NORMAL,Web,9
792,3721860,NORMAL,ShortImport,9
793,1169499,NORMAL,LongImport,9
794,7652322,NORMAL,Web,9
795,7261845,NORMAL,Kmovie,9
796,8344830,NORMAL,LongPicture,9
797,7048760,NORMAL,Web,9
798,7517309,NORMAL,Kmovie,9
799,2706,NORMAL,AiCutVideo,9
800,4740111,NORMAL,Kmovie,9
801,5382011,NORMAL,LongImport,9
802,6677555,NORMAL,LongImport,9
803,8586804,NORMAL,ShortImport,9
804,6849345,NORMAL,LongImport,9
805,194698,NORMAL,LongImport,9
806,5500112,NORMAL,Web,9
807,7704107,NORMAL,LongPicture,9
808,4318945,NORMAL,Web,
809,7832707,NORMAL,Web,9
810,6826208,NORMAL,Kmovie,9
811,8272399,NORMAL,Web,9
812,5723942,NORMAL,LongImport,9
813,6357066,NORMAL,Web,9
814,6925148,NORMAL,Web,9
815,37713,NORMAL,LongCamera,9
816,6894583,NORMAL,Web,4
817,5435124,NORMAL,LongImport,9
818,8478356,NORMAL,Web,9
819,5309540,NORMAL,ShortImport,4
820,8199279,NORMAL,Web,9
821,5832552,NORMAL,LongImport,9
822,5866205,NORMAL,LongImport,9
823,5805792,NORMAL,Web,9
824,1399507,NORMAL,Web,9
825,6108326,NORMAL,Web,9
826,7116746,NORMAL,Web,9
827,5313916,NORMAL,LongImport,9
828,6945250,NORMAL,Kmovie,9
829,4273103,NORMAL,LongImport,9
830,1581475,NORMAL,Kmovie,9
831,7786002,NORMAL,LongImport,9
832,8378922,NORMAL,LongImport,9
833,8125685,NORMAL,LongImport,9
834,5799247,NORMAL,LongImport,9
835,8290453,NORMAL,LongImport,9
836,5948084,NORMAL,LongImport,9
837,6607509,NORMAL,Web,9
838,8075929,NORMAL,Web,9
839,6392544,NORMAL,LongImport,9
840,253746,NORMAL,Kmovie,9
841,8387787,NORMAL,Web,9
842,3951320,NORMAL,LongImport,9
843,8628273,NORMAL,LongImport,9
844,3914845,NORMAL,Web,9
845,8595536,NORMAL,LongImport,9
846,2552076,NORMAL,LongImport,4
847,6655673,NORMAL,Kmovie,9
848,5294188,NORMAL,Web,9
849,7540828,NORMAL,LongImport,4
850,5307276,NORMAL,Kmovie,9
851,1661823,NORMAL,LongImport,9
852,5846886,NORMAL,Kmovie,9
853,6566363,NORMAL,LongImport,9
854,5754233,NORMAL,Web,9
855,8074642,NORMAL,Web,9
856,5097917,NORMAL,LongImport,9
857,4253315,NORMAL,LongImport,4
858,6390463,NORMAL,LongImport,9
859,8137209,NORMAL,Web,9
860,8258023,NORMAL,ShortImport,9
861,4876250,NORMAL,LongImport,9
862,3664744,NORMAL,Web,9
863,4962903,NORMAL,ShortImport,9
864,6532912,NORMAL,Web,9
865,7460267,NORMAL,Web,9
866,3789173,NORMAL,Web,9
867,26223,NORMAL,LongImport,9
868,861721,NORMAL,LongImport,9
869,4080763,NORMAL,Web,9
870,8041869,NORMAL,Web,9
871,7188758,NORMAL,Web,9
872,6497154,NORMAL,Web,9
873,8634218,NORMAL,LongImport,9
874,5083427,NORMAL,LongImport,9
875,4008438,NORMAL,LongImport,9
876,7877496,NORMAL,LongPicture,4
877,6082251,NORMAL,LongImport,4
878,7683032,NORMAL,Web,9
879,2648406,NORMAL,ShortImport,9
880,4254979,NORMAL,Kmovie,4
881,206353,NORMAL,Web,9
882,5004839,NORMAL,Web,9
883,7674859,NORMAL,Web,9
884,8179846,NORMAL,ShortImport,9
885,7043833,NORMAL,LongImport,9
886,6427549,NORMAL,LongImport,9
887,5726482,NORMAL,Kmovie,9
888,8396887,NORMAL,Web,9
889,7619085,NORMAL,Web,9
890,6311388,NORMAL,LongPicture,9
891,2969544,NORMAL,ShortImport,9
892,878536,NORMAL,LongImport,9
893,8340761,NORMAL,ShortImport,9
894,8062018,NORMAL,Web,9
895,7748691,NORMAL,Web,9
896,7048760,NORMAL,Web,9
897,4969630,NORMAL,LongImport,9
898,7712543,NORMAL,LongImport,9
899,45286,NORMAL,Web,9
900,6934822,NORMAL,LongImport,9
901,6848375,NORMAL,LongImport,9
902,8153697,NORMAL,ShortImport,9
903,82228,NORMAL,ShortImport,9
904,6687790,NORMAL,ShortImport,9
905,8301547,NORMAL,Web,9
906,6188096,NORMAL,PictureSet,8
907,5620244,NORMAL,LongImport,9
908,8678589,NORMAL,ShortImport,9
909,8237533,NORMAL,Web,9
910,4177238,NORMAL,Web,
911,7543406,NORMAL,ShortImport,4
912,5623243,NORMAL,LongImport,9
913,763866,NORMAL,LongImport,9
914,2594984,NORMAL,LongImport,9
915,3316549,NORMAL,Kmovie,8
916,3134418,NORMAL,LongImport,9
917,8072084,NORMAL,Web,9
918,1101850,NORMAL,LongImport,7
919,126655,NORMAL,LongImport,9
920,7737324,NORMAL,LongImport,9
921,5272620,NORMAL,LongImport,9
922,6753185,NORMAL,LongImport,9
923,5141970,NORMAL,Kmovie,9
924,5684910,NORMAL,ShortImport,4
925,497604,NORMAL,LongImport,9
926,314833,NORMAL,Web,9
927,7257701,NORMAL,Web,9
928,4008438,NORMAL,LongImport,9
929,6945295,NORMAL,LongImport,9
930,4596574,NORMAL,Web,
931,8170636,NORMAL,LongImport,9
932,3673,NORMAL,LongImport,9
933,7661160,NORMAL,Web,9
934,8299437,NORMAL,LongImport,9
935,878536,NORMAL,LongImport,9
936,8400389,NORMAL,LongImport,9
937,447503,NORMAL,LongImport,9
938,8474560,NORMAL,LongImport,4
939,117723,NORMAL,Web,9
940,8462946,NORMAL,Web,9
941,5383370,NORMAL,Web,9
942,7963969,NORMAL,LongImport,9
943,7670555,NORMAL,LongImport,9
944,6335735,NORMAL,ShortCamera,9
945,5038372,NORMAL,PictureSet,9
946,606837,NORMAL,AiCutVideo,9
947,7064349,NORMAL,ShortImport,9
948,5284219,NORMAL,ShortImport,9
949,1908421,NORMAL,PictureSet,4
950,34042,NORMAL,LongImport,9
951,7944077,NORMAL,LongImport,9
952,425544,NORMAL,Web,9
953,6864715,NORMAL,ShortImport,9
954,4594429,NORMAL,ShortImport,9
955,1143526,NORMAL,LongImport,9
956,1976640,NORMAL,LongImport,9
957,4013526,NORMAL,LongImport,9
958,7264924,NORMAL,LongImport,9
959,5493225,NORMAL,LongImport,9
960,7211615,NORMAL,ShortImport,9
961,1950444,NORMAL,LongImport,9
962,8714042,NORMAL,Web,9
963,1851224,NORMAL,ShortImport,9
964,4596051,NORMAL,Kmovie,9
965,8183791,NORMAL,LongImport,9
966,616400,NORMAL,ShortCamera,9
967,3946706,NORMAL,Kmovie,4
968,118592,NORMAL,LongImport,9
969,7281442,NORMAL,Web,9
970,8170183,NORMAL,Web,9
971,7619953,NORMAL,Web,9
972,7898954,NORMAL,Web,9
973,5632286,NORMAL,LongImport,9
974,7650240,NORMAL,Kmovie,9
975,2724369,NORMAL,Kmovie,9
976,7282005,NORMAL,ShortImport,9
977,1134235,NORMAL,LongImport,9
978,2231175,NORMAL,Web,9
979,7766052,NORMAL,LongImport,9
980,5036934,NORMAL,Web,9
981,5577774,NORMAL,LongImport,9
982,1682951,NORMAL,LongImport,9
983,43677,NORMAL,ShortImport,4
984,7927369,NORMAL,Web,9
985,6492026,NORMAL,LongImport,9
986,8152542,NORMAL,LongImport,9
987,4056262,NORMAL,ShortImport,9
988,5603612,AD,UNKNOWN,
989,4895018,NORMAL,LongImport,9
990,7252879,NORMAL,LongImport,9
991,6685646,NORMAL,Web,9
992,7728173,NORMAL,LongPicture,4
993,8386766,NORMAL,LongImport,9
994,7547152,NORMAL,Web,9
995,1059547,NORMAL,ShortImport,9
996,3930940,NORMAL,Kmovie,4
997,7254022,NORMAL,LongImport,9
998,8263987,NORMAL,Kmovie,9
999,900685,NORMAL,ShortImport,4
1000,4703420,NORMAL,Kmovie,4
1001,6615851,NORMAL,Web,9
1002,513799,NORMAL,LongImport,9
1003,676393,NORMAL,ShortImport,9
1004,8037709,NORMAL,ShortImport,9
1005,7314167,NORMAL,LongImport,9
1006,1835651,NORMAL,LongImport,9
1007,7910255,NORMAL,Kmovie,9
1008,997909,NORMAL,LongCamera,9
1009,5056361,NORMAL,Kmovie,9
1010,8324936,NORMAL,LongImport,9
1011,7540192,NORMAL,LongImport,9
1012,3576607,NORMAL,PictureSet,4
1013,244189,NORMAL,LongImport,9
1014,6353061,NORMAL,Kmovie,9
1015,5772593,NORMAL,LongImport,9
1016,4880,NORMAL,ShortImport,4
1017,8555902,NORMAL,LongImport,9
1018,7627348,NORMAL,LongImport,9
1019,7027797,NORMAL,LongImport,9
1020,6078243,NORMAL,Web,9
1021,7697042,NORMAL,LongImport,4
1022,8578503,NORMAL,ShortImport,4
1023,8111980,NORMAL,Web,9
1024,7662946,NORMAL,Web,9
1025,168248,NORMAL,Web,9
1026,7731025,NORMAL,Web,9
1027,2299858,NORMAL,Web,9
1028,2517717,NORMAL,ShortImport,4
1029,3697374,NORMAL,Kmovie,9
1030,2029205,NORMAL,LongPicture,4
1031,4963665,NORMAL,ShortImport,9
1032,6432207,NORMAL,ShortImport,9
1033,4284743,NORMAL,LongImport,9
1034,7685835,NORMAL,LongPicture,4
1035,6289884,NORMAL,Web,9
1036,4783326,NORMAL,LongImport,9
1037,588683,NORMAL,LongImport,9
1038,541479,NORMAL,ShortImport,9
1039,7816464,NORMAL,Web,9
1040,1435654,NORMAL,Web,9
1041,5929019,NORMAL,Web,9
1042,6464110,NORMAL,Web,9
1043,3634127,NORMAL,LongImport,9
1044,7487846,NORMAL,LongPicture,4
1045,6660711,NORMAL,ShortImport,4
1046,7438965,NORMAL,Web,9
1047,7527549,NORMAL,LongImport,9
1048,1347846,NORMAL,LongCamera,9
1049,5535352,AD,UNKNOWN,
1050,8272399,NORMAL,Web,9
1051,4337,NORMAL,LongImport,9
1052,7994058,NORMAL,Web,9
1053,8326103,NORMAL,Kmovie,9
1054,8625277,NORMAL,LongImport,9
1055,4768944,NORMAL,Kmovie,4
1056,6609639,NORMAL,Web,9
1057,3131067,NORMAL,LongImport,9
1058,7261371,NORMAL,LongImport,9
1059,8481052,NORMAL,LongImport,9
1060,8167036,NORMAL,Web,9
1061,5684120,NORMAL,ShortImport,9
1062,2363712,NORMAL,ShortImport,4
1063,6433945,NORMAL,LongImport,9
1064,6240086,NORMAL,LongImport,9
1065,7537053,NORMAL,LongImport,9
1066,92251,NORMAL,LongImport,4
1067,1661823,NORMAL,LongImport,9
1068,6879327,NORMAL,Web,9
1069,2124357,NORMAL,UNKNOWN,9
1070,38078,NORMAL,Kmovie,9
1071,4676791,NORMAL,Web,9
1072,3445089,NORMAL,LongImport,7
1073,8099937,NORMAL,Kmovie,9
1074,1079419,NORMAL,LongImport,9
1075,6901471,NORMAL,Web,9
1076,2041892,NORMAL,ShortImport,9
1077,1801650,NORMAL,Web,9
1078,3561419,NORMAL,ShortCamera,4
1079,7960125,NORMAL,Kmovie,9
1080,7381376,NORMAL,ShortImport,9
1081,463417,AD,UNKNOWN,
1082,4278930,NORMAL,Kmovie,9
1083,995544,NORMAL,LongImport,9
1084,3669695,NORMAL,Web,4
1085,7847373,NORMAL,Web,9
1086,6292676,NORMAL,LongImport,9
1087,6552455,NORMAL,ShortImport,9
1088,1214665,NORMAL,Web,9
1089,5029978,NORMAL,Web,9
1090,8135188,NORMAL,LongImport,9
1091,6523810,NORMAL,Web,9
1092,6596120,NORMAL,Web,9
1093,3173438,NORMAL,LongImport,9
1094,6871040,NORMAL,ShortImport,9
1095,5833281,NORMAL,LongImport,9
1096,31238,NORMAL,LongImport,9
1097,4990226,NORMAL,LongImport,9
1098,7676595,NORMAL,Web,9
1099,7547268,NORMAL,LongImport,9
1100,5477080,NORMAL,LongImport,9
1101,8213095,NORMAL,ShortImport,9
1102,7277907,NORMAL,Web,9
1103,8705388,NORMAL,LongImport,9
1104,1909719,NORMAL,LongImport,9
1105,7013066,NORMAL,Web,9
1106,224731,NORMAL,LongImport,9
1107,692659,NORMAL,Web,9
1108,6320526,NORMAL,LongImport,9
1109,81665,NORMAL,ShortImport,4
1110,5029978,NORMAL,Web,9
1111,7753705,NORMAL,Web,9
1112,4922923,NORMAL,LongImport,9
1113,7546764,NORMAL,Web,9
1114,7400844,NORMAL,LongImport,4
1115,5687710,NORMAL,Web,9
1116,3354246,NORMAL,Web,9
1117,6255932,NORMAL,Web,9
1118,7564578,NORMAL,LongImport,9
1119,123297,NORMAL,LongImport,9
1120,607968,NORMAL,Kmovie,4
1121,6073,NORMAL,Web,9
1122,4264332,NORMAL,LongImport,9
1123,7120836,NORMAL,Web,9
1124,3651331,NORMAL,LongImport,9
1125,7022794,NORMAL,Web,9
1126,918634,NORMAL,Web,9
1127,2714203,NORMAL,PictureSet,4
1128,7063884,NORMAL,Web,9
1129,39253,NORMAL,LongImport,9
1130,6612717,NORMAL,ShortImport,4
1131,7301624,NORMAL,LongImport,9
1132,8346328,NORMAL,ShortImport,4
1133,2025609,NORMAL,ShortImport,9
1134,8136097,NORMAL,LongImport,9
1135,8623069,NORMAL,LongImport,9
1136,4460088,NORMAL,Web,
1137,4634588,NORMAL,Kmovie,9
1138,3844734,NORMAL,LongImport,9
1139,8027691,NORMAL,Web,9
1140,6928555,NORMAL,Web,9
1141,7032022,NORMAL,Kmovie,9
1142,4063130,NORMAL,Web,9
1143,7619935,NORMAL,LongImport,9
1144,1236307,NORMAL,LongImport,9
1145,8332550,NORMAL,Kmovie,9
1146,99575,NORMAL,ShortImport,4
1147,6761523,NORMAL,Web,9
1148,3954035,NORMAL,LongImport,9
1149,7488906,NORMAL,Web,9
1150,5246066,NORMAL,LongImport,9
1151,6507320,NORMAL,LongImport,9
1152,8051872,NORMAL,Kmovie,9
1153,7097997,NORMAL,PictureSet,9
1154,7753800,NORMAL,Web,9
1155,6605533,NORMAL,Web,9
1156,7500606,NORMAL,LongImport,9
1157,4471011,NORMAL,LongImport,9
1158,7529289,NORMAL,LongImport,9
1159,8225301,NORMAL,ShareFromOtherApp,
1160,8198164,NORMAL,LongImport,9
1161,1012189,NORMAL,LongImport,9
1162,428058,NORMAL,LongImport,9
1163,7564962,NORMAL,ShortImport,9
1164,5468688,NORMAL,Web,9
1165,6292986,NORMAL,ShortImport,11
1166,3518720,NORMAL,LongImport,9
1167,5152015,NORMAL,LongImport,9
1168,3839740,NORMAL,LongImport,9
1169,7980233,NORMAL,LongImport,9
1170,878536,NORMAL,ShortImport,9
1171,713341,AD,UNKNOWN,
1172,5417485,NORMAL,LongImport,9
1173,6850552,NORMAL,Kmovie,9
1174,7654189,NORMAL,LongImport,9
1175,7336459,NORMAL,Web,9
1176,6210990,NORMAL,LongImport,9
1177,8166282,NORMAL,Web,9
1178,6107613,NORMAL,Web,9
1179,2270383,NORMAL,ShortImport,4
1180,6135225,NORMAL,Kmovie,9
1181,633950,NORMAL,LongCamera,9
1182,6150706,NORMAL,LongImport,9
1183,6113252,NORMAL,LongImport,9
1184,5307742,NORMAL,Web,9
1185,3380471,NORMAL,Web,9
1186,8035234,NORMAL,Web,9
1187,7267046,NORMAL,Web,9
1188,7302818,NORMAL,Kmovie,9
1189,471325,NORMAL,ShortImport,4
1190,5275885,NORMAL,Web,9
1191,2433144,NORMAL,PictureSet,9
1192,8347129,NORMAL,Web,9
1193,6944711,NORMAL,Web,9
1194,44189,NORMAL,LongImport,9
1195,189370,NORMAL,LongImport,9
1196,7885611,NORMAL,LongImport,9
1197,7796577,NORMAL,Kmovie,9
1198,8340295,NORMAL,Web,9
1199,2792875,NORMAL,LongImport,9
1200,1321929,NORMAL,Web,9
1201,7915157,NORMAL,ShareFromOtherApp,
1202,5731635,NORMAL,Kmovie,9
1203,8267566,NORMAL,Web,9
1204,7547152,NORMAL,Web,9
1205,4193510,NORMAL,LongImport,9
1206,5173289,NORMAL,LongImport,9
1207,6840226,NORMAL,LongImport,9
1208,3640904,NORMAL,Kmovie,9
1209,3473809,NORMAL,LongImport,9
1210,5913430,NORMAL,LongImport,9
1211,6357066,NORMAL,Web,9
1212,8152098,NORMAL,LongImport,9
1213,3159816,NORMAL,LongImport,9
1214,8324714,NORMAL,LongImport,9
1215,6922988,NORMAL,ShortImport,9
1216,3376439,NORMAL,ShortImport,9
1217,8001075,NORMAL,LongImport,9
1218,7612892,NORMAL,Web,9
1219,8153544,NORMAL,Web,9
1220,5721879,NORMAL,Web,9
1221,6611040,NORMAL,Web,9
1222,7950317,NORMAL,LongImport,9
1223,975721,NORMAL,LongImport,9
1224,76839,NORMAL,ShortCamera,9
1225,7077142,NORMAL,Web,9
1226,7231434,NORMAL,Web,9
1227,674373,NORMAL,LongImport,9
1228,2783987,NORMAL,LongImport,9
1229,7921114,NORMAL,Web,9
1230,7804444,NORMAL,LongImport,9
1231,6342628,NORMAL,Web,9
1232,8329161,NORMAL,Web,9
1233,4878545,NORMAL,Web,9
1234,111060,NORMAL,LongImport,9
1235,4789144,NORMAL,ShortImport,9
1236,5603354,NORMAL,Web,9
1237,1697155,NORMAL,LongImport,4
1238,3730334,NORMAL,ShortImport,4
1239,789196,NORMAL,LongImport,9
1240,8389911,NORMAL,Web,9
1241,6789999,NORMAL,LongImport,9
1242,408786,NORMAL,LongImport,9
1243,8117232,NORMAL,Kmovie,4
1244,7515962,NORMAL,LongImport,9
1245,6864643,NORMAL,Kmovie,9
1246,101310,NORMAL,LongImport,9
1247,7664609,NORMAL,PictureSet,9
1248,8106570,NORMAL,LongImport,9
1249,8601867,NORMAL,LongImport,9
1250,8212026,NORMAL,Web,9
1251,1812819,NORMAL,Kmovie,9
1252,1987230,NORMAL,ShortCamera,9
1253,6898240,NORMAL,Web,9
1254,6669966,NORMAL,ShortImport,9
1255,5263355,NORMAL,Kmovie,9
1256,7345292,NORMAL,Web,9
1257,8518009,NORMAL,Web,9
1258,7251823,NORMAL,LongImport,9
1259,1811686,NORMAL,LongImport,9
1260,6033047,NORMAL,Web,9
1261,6615606,NORMAL,Web,9
1262,7027031,NORMAL,ShortImport,9
1263,8206668,NORMAL,Kmovie,9
1264,3029920,NORMAL,ShortImport,9
1265,764849,NORMAL,LongImport,9
1266,5751052,NORMAL,LongImport,9
1267,449086,NORMAL,Kmovie,9
1268,5281141,NORMAL,Web,9
1269,1718858,NORMAL,Web,9
1270,7663354,NORMAL,LongImport,9
1271,4134028,NORMAL,LongImport,9
1272,6803563,NORMAL,ShortImport,9
1273,1428181,NORMAL,ShortImport,9
1274,8223864,NORMAL,Web,9
1275,164490,NORMAL,Kmovie,9
1276,7763171,NORMAL,Web,9
1277,5458042,NORMAL,Web,9
1278,6790929,NORMAL,Kmovie,9
1279,6565203,NORMAL,LongImport,9
1280,6645961,NORMAL,LongImport,9
1281,5958554,NORMAL,Web,9
1282,2128877,NORMAL,LongImport,9
1283,7395915,NORMAL,Web,9
1284,6800538,NORMAL,Web,9
1285,2459490,NORMAL,ShortImport,9
1286,3892408,NORMAL,LongPicture,9
1287,7467137,NORMAL,Web,9
1288,6768584,NORMAL,ShortImport,9
1289,6002517,NORMAL,Web,9
1290,8030267,NORMAL,Web,9
1291,5548966,NORMAL,LongImport,9
1292,4622319,NORMAL,Web,9
1293,1728848,NORMAL,ShortImport,9
1294,7884245,NORMAL,LongImport,9
1295,2605884,NORMAL,LongImport,9
1296,32603,NORMAL,LongImport,9
1297,2194282,NORMAL,LongPicture,9
1298,3762936,NORMAL,LongImport,9
1299,6306955,NORMAL,Web,9
1300,5882606,NORMAL,ShortImport,4
1301,6661146,NORMAL,Web,9
1302,3015349,NORMAL,Kmovie,9
1303,4937149,NORMAL,Web,9
1304,5074715,NORMAL,LongPicture,4
1305,486140,NORMAL,LongImport,9
1306,44931,NORMAL,LongImport,9
1307,5038038,NORMAL,Web,9
1308,7823709,NORMAL,LongImport,9
1309,8114422,NORMAL,Kmovie,9
1310,8411332,NORMAL,LongImport,9
1311,3730334,NORMAL,LongImport,4
1312,7277907,NORMAL,Web,9
1313,8168668,NORMAL,Kmovie,9
1314,5790774,NORMAL,LongImport,4
1315,4128306,NORMAL,LongImport,9
1316,7735152,NORMAL,Web,9
1317,4407251,NORMAL,Kmovie,9
1318,7321988,NORMAL,LongImport,9
1319,5678587,NORMAL,Web,9
1320,7136462,NORMAL,Kmovie,9
1321,5335140,NORMAL,Web,9
1322,8551134,NORMAL,ShortImport,9
1323,3111394,NORMAL,Web,9
1324,7607714,NORMAL,LongImport,9
1325,4516038,NORMAL,Kmovie,9
1326,5313900,NORMAL,Web,9
1327,8020158,NORMAL,LongImport,9
1328,154198,NORMAL,LongImport,9
1329,4471222,NORMAL,Web,9
1330,6260263,NORMAL,Kmovie,9
1331,4394954,NORMAL,LongImport,9
1332,4561159,NORMAL,PictureSet,4
1333,6747687,NORMAL,LongImport,9
1334,7090829,NORMAL,LongImport,4
1335,1673595,NORMAL,ShortImport,4
1336,6323469,NORMAL,Web,9
1337,6750356,NORMAL,LongImport,9
1338,1009568,NORMAL,ShortImport,9
1339,7047630,NORMAL,LongImport,9
1340,3903851,NORMAL,LongImport,9
1341,2813103,NORMAL,LongImport,9
1342,1212273,NORMAL,ShortImport,9
1343,8625563,NORMAL,ShortImport,9
1344,84862,NORMAL,LongImport,9
1345,5123767,AD,UNKNOWN,
1346,6465776,NORMAL,Web,9
1347,8655451,NORMAL,Web,9
1348,6511308,NORMAL,ShortImport,9
1349,8281228,NORMAL,Web,9
1350,20645,NORMAL,ShortImport,9
1351,8014617,NORMAL,Web,9
1352,5490825,NORMAL,LongImport,9
1353,8343545,NORMAL,LongImport,4
1354,560721,NORMAL,LongImport,9
1355,237697,NORMAL,Kmovie,9
1356,5781394,NORMAL,LongImport,9
1357,307834,NORMAL,Web,9
1358,8012742,NORMAL,LongImport,9
1359,3373,NORMAL,LongImport,9
1360,6328588,NORMAL,Web,9
1361,6067383,NORMAL,LongImport,9
1362,5631696,NORMAL,LongImport,9
1363,2020470,NORMAL,LongImport,9
1364,6631610,NORMAL,LongImport,9
1365,7406933,NORMAL,Kmovie,9
1366,794623,NORMAL,Kmovie,9
1367,24622,NORMAL,Web,9
1368,7547268,NORMAL,LongImport,9
1369,8104906,NORMAL,Kmovie,4
1370,7416040,NORMAL,Web,9
1371,126713,NORMAL,Web,9
1372,8429242,NORMAL,Kmovie,9
1373,7531963,NORMAL,LongImport,4
1374,6612493,NORMAL,LongImport,9
1375,1550339,NORMAL,LongImport,9
1376,47482,NORMAL,Web,9
1377,2925767,NORMAL,LongImport,9
1378,6661274,NORMAL,Web,9
1379,2792642,NORMAL,Web,9
1380,5945526,NORMAL,Web,9
1381,6976615,NORMAL,LongImport,9
1382,3154302,NORMAL,Web,
1383,8321910,NORMAL,Kmovie,4
1384,3381400,NORMAL,LongImport,9
1385,7080648,NORMAL,LongImport,9
1386,489502,NORMAL,Kmovie,4
1387,7167641,NORMAL,Web,9
1388,3351402,NORMAL,Web,9
1389,2109877,NORMAL,Web,9
1390,427292,NORMAL,LongPicture,4
1391,3039029,NORMAL,LongImport,9
1392,8034690,NORMAL,Web,9
1393,6304079,NORMAL,ShortImport,4
1394,8664283,NORMAL,Web,9
1395,5964775,NORMAL,LongImport,9
1396,1174959,NORMAL,LongImport,9
1397,8253998,NORMAL,LongImport,9
1398,6062434,NORMAL,Kmovie,4
1399,8436226,NORMAL,LongImport,9
1400,1579714,NORMAL,Web,9
1401,6357066,NORMAL,Web,9
1402,7268620,NORMAL,ShortImport,9
1403,2428270,NORMAL,LongImport,4
1404,49128,NORMAL,LongImport,9
1405,6350527,NORMAL,PictureSet,4
1406,7736052,NORMAL,LongImport,9
1407,6558780,NORMAL,Web,9
1408,18680,NORMAL,ShortImport,9
1409,7866198,NORMAL,Web,9
1410,6054805,NORMAL,LongImport,9
1411,1526977,NORMAL,Kmovie,8
1412,4400014,NORMAL,ShortImport,4
1413,6722881,NORMAL,Web,9
1414,4342117,NORMAL,LongImport,9
1415,4363458,NORMAL,LongImport,9
1416,5906781,NORMAL,LongImport,9
1417,5901096,NORMAL,Web,9
1418,8110472,NORMAL,LongPicture,9
1419,2836157,NORMAL,Web,9
1420,8166849,NORMAL,LongImport,9
1421,8111112,NORMAL,Web,9
1422,6367399,NORMAL,LongImport,9
1423,897879,NORMAL,LongCamera,9
1424,6568495,NORMAL,LongPicture,9
1425,5536427,NORMAL,LongImport,9
1426,8631784,NORMAL,Web,9
1427,8575963,NORMAL,LongImport,9
1428,8103682,NORMAL,LongImport,9
1429,8298896,NORMAL,Web,9
1430,7747088,NORMAL,LongImport,9
1431,1454667,NORMAL,LongImport,9
1432,33366,NORMAL,PictureSet,9
1433,8694099,NORMAL,Web,9
1434,7689506,NORMAL,ShortImport,9
1435,4783956,NORMAL,Web,9
1436,5112727,NORMAL,Web,9
1437,5582570,NORMAL,Web,9
1438,5900982,NORMAL,Kmovie,4
1439,3009842,NORMAL,Web,9
1440,8308837,NORMAL,LongImport,9
1441,7121641,NORMAL,Web,9
1442,7160510,NORMAL,ShortImport,9
1443,763558,NORMAL,LongImport,9
1444,94704,NORMAL,LongImport,9
1445,7171350,NORMAL,ShortImport,9
1446,7012778,NORMAL,Web,9
1447,609151,NORMAL,LongImport,9
1448,2818897,NORMAL,LongImport,9
1449,8514822,NORMAL,ShortImport,9
1450,8622830,NORMAL,Web,9
1451,5942929,NORMAL,Web,9
1452,4656,NORMAL,LongImport,9
1453,7906025,NORMAL,Web,9
1454,6724922,NORMAL,LongImport,9
1455,13577,NORMAL,LongImport,9
1456,2562060,NORMAL,Web,9
1457,8075929,NORMAL,LongImport,9
1458,16396,NORMAL,LongImport,4
1459,5541222,NORMAL,Web,9
1460,3353996,NORMAL,Kmovie,9
1461,1428181,NORMAL,LongImport,9
1462,5922068,NORMAL,LongImport,9
1463,7408359,NORMAL,LongImport,9
1464,5442626,NORMAL,ShortImport,4
1465,556408,NORMAL,LongImport,9
1466,6815821,NORMAL,LongImport,9
1467,8578226,NORMAL,Web,9
1468,2849928,NORMAL,ShortImport,9
1469,1423041,NORMAL,ShareFromOtherApp,
1470,2793521,NORMAL,LongImport,4
1471,8596134,NORMAL,Web,9
1472,4541683,NORMAL,ShortImport,4
1473,21935,NORMAL,ShortImport,4
1474,5869888,NORMAL,ShortImport,9
1475,3820860,NORMAL,LongPicture,9
1476,6366975,NORMAL,LongImport,9
1477,3317534,NORMAL,LongImport,9
1478,70260,NORMAL,Web,9
